arquivo,destino,nota
tmp/chrome-v10-1S0CMx/Default/Extension Rules/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Rules/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Rules/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Scripts/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Scripts/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Scripts/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Scripts/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension Scripts/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension State/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension State/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension State/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension State/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Extension State/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Favicons,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Favicons-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/GPUCache/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/GPUCache/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/GPUCache/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/GPUCache/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/GPUCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/History,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/History-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Local Storage/leveldb/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Local Storage/leveldb/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Local Storage/leveldb/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Local Storage/leveldb/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Local Storage/leveldb/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Login Data,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Login Data For Account,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Login Data For Account-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Login Data-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Cookies,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Cookies-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Device Bound Sessions,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Device Bound Sessions-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/NetworkDataMigrated,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Reporting and NEL,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Reporting and NEL-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Trust Tokens,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Network/Trust Tokens-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/PersistentOriginTrials/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/PersistentOriginTrials/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/README,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Safe Browsing Network/NetworkDataMigrated,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Segmentation Platform/SegmentInfoDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Segmentation Platform/SegmentInfoDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Segmentation Platform/SignalDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Segmentation Platform/SignalDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Segmentation Platform/SignalStorageConfigDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Segmentation Platform/SignalStorageConfigDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/ServerCertificate,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/ServerCertificate-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/Database/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/Database/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/Database/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/Database/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/Database/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/ScriptCache/2cc80dabc69f58b6_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/ScriptCache/4cb013792b196a35_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/ScriptCache/4cb013792b196a35_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/ScriptCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Service Worker/ScriptCache/index-dir/the-real-index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Session Storage/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Session Storage/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Session Storage/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Session Storage/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Session Storage/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Shared Dictionary/cache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Shared Dictionary/cache/index-dir/the-real-index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Shared Dictionary/db,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Shared Dictionary/db-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Site Characteristics Database/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Site Characteristics Database/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Site Characteristics Database/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Site Characteristics Database/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Site Characteristics Database/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Sync Data/LevelDB/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Sync Data/LevelDB/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Sync Data/LevelDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Sync Data/LevelDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Sync Data/LevelDB/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Top Sites,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Top Sites-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Web Data,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/Web Data-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/WebStorage/QuotaManager,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/WebStorage/QuotaManager-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/chrome_cart_db/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/chrome_cart_db/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/commerce_subscription_db/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/commerce_subscription_db/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/discount_infos_db/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/discount_infos_db/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/discounts_db/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/discounts_db/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/engine_allowlist.bf,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/parcel_tracking_db/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/parcel_tracking_db/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/metadata/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/metadata/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/metadata/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/metadata/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/shared_proto_db/metadata/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Default/trusted_vault.pb,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/DevToolsActivePort,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GPUPersistentCache/DawnGraphiteCache/3VTFBHJDFNU2V4IGSN4IATDSGV2NT3ME/cache.db,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GPUPersistentCache/DawnGraphiteCache/3VTFBHJDFNU2V4IGSN4IATDSGV2NT3ME/cache.db-wal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GPUPersistentCache/DawnGraphiteCache/3VTFBHJDFNU2V4IGSN4IATDSGV2NT3ME/cache.journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GrShaderCache/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GrShaderCache/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GrShaderCache/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GrShaderCache/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/GrShaderCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Last Version,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Local State,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/ShaderCache/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/ShaderCache/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/ShaderCache/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/ShaderCache/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/ShaderCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/Variations,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/VariationsSafeSeedV2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/VariationsSeedV2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/segmentation_platform/ukm_db,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-1S0CMx/segmentation_platform/ukm_db-wal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Crashpad/metadata,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Crashpad/settings.dat,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/CrashpadMetrics-active.pma,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Account Web Data,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Account Web Data-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Affiliation Database,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Affiliation Database-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/Cache_Data/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/Cache_Data/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/Cache_Data/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/Cache_Data/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/Cache_Data/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/No_Vary_Search/journal.baj,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Cache/No_Vary_Search/snapshot.baf,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/ClientCertificates/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/ClientCertificates/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Code Cache/js/ba678a2fbd8c358c_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Code Cache/js/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Code Cache/js/index-dir/the-real-index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Code Cache/wasm/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Code Cache/wasm/index-dir/the-real-index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnGraphiteCache/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnGraphiteCache/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnGraphiteCache/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnGraphiteCache/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnGraphiteCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnWebGPUCache/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnWebGPUCache/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnWebGPUCache/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnWebGPUCache/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/DawnWebGPUCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Rules/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Rules/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Rules/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Rules/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Rules/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Scripts/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Scripts/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Scripts/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Scripts/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension Scripts/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension State/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension State/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension State/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension State/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Extension State/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Favicons,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Favicons-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/GPUCache/data_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/GPUCache/data_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/GPUCache/data_2,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/GPUCache/data_3,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/GPUCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/History,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/History-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Local Storage/leveldb/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Local Storage/leveldb/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Local Storage/leveldb/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Local Storage/leveldb/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Local Storage/leveldb/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Login Data,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Login Data For Account,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Login Data For Account-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Login Data-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Cookies,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Cookies-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Device Bound Sessions,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Device Bound Sessions-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/NetworkDataMigrated,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Reporting and NEL,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Reporting and NEL-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Trust Tokens,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Network/Trust Tokens-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/PersistentOriginTrials/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/PersistentOriginTrials/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/README,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Safe Browsing Network/NetworkDataMigrated,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Segmentation Platform/SegmentInfoDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Segmentation Platform/SegmentInfoDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Segmentation Platform/SignalDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Segmentation Platform/SignalDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Segmentation Platform/SignalStorageConfigDB/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Segmentation Platform/SignalStorageConfigDB/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/ServerCertificate,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/ServerCertificate-journal,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/Database/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/Database/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/Database/LOCK,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/Database/LOG,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/Database/MANIFEST-000001,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/ScriptCache/2cc80dabc69f58b6_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/ScriptCache/4cb013792b196a35_0,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/ScriptCache/4cb013792b196a35_1,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/ScriptCache/index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Service Worker/ScriptCache/index-dir/the-real-index,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Session Storage/000003.log,P4,perfis de navegador -> apagar ou tmp/ de P4
tmp/chrome-v10-45e8DM/Default/Session Storage/CURRENT,P4,perfis de navegador -> apagar ou tmp/ de P4
